Player Name,Rating,League,Season
"45Federico ChiesaJuventus, 27, M(CLR),FW",6.94,Serie A,2021-2022
"46Bryan CristanteRoma, 29, D(C),M(C)",6.94,Serie A,2021-2022
"47Antonio CandrevaSampdoria, 37, M(CLR)",6.94,Serie A,2021-2022
"48Franck KessieAC Milan, 28, M(C)",6.94,Serie A,2021-2022
"49DaniloJuventus, 33, D(CLR),DMC",6.93,Serie A,2021-2022
"50Sergio RomeroVenezia, 37, GK",6.93,Serie A,2021-2022
"51Mike MaignanAC Milan, 29, GK",6.92,Serie A,2021-2022
"52Robin GosensAtalanta, 30, D(L),M(CL)",6.92,Serie A,2021-2022
"53Antonín BarákVerona, 30, AM(CR)",6.91,Serie A,2021-2022
"54Ruslan MalinovskyiAtalanta, 31, M(CLR),FW",6.91,Serie A,2021-2022
"55Luca LezzeriniVenezia, 29, GK",6.9,Serie A,2021-2022
"56Simone VerdiSalernitana, 32, AM(CLR),FW",6.9,Serie A,2021-2022
"57Alessandro BastoniInter, 25, D(C)",6.9,Serie A,2021-2022
"58PedroLazio, 37, M(CLR),FW",6.89,Serie A,2021-2022
"59Hamed TraoréSassuolo, 25, AM(CLR)",6.89,Serie A,2021-2022
"60Giovanni SimeoneVerona, 29, AM(R),FW",6.89,Serie A,2021-2022
"61Davide CalabriaAC Milan, 28, D(LR),M(R)",6.89,Serie A,2021-2022
"62Matthijs de LigtJuventus, 25, D(C)",6.87,Serie A,2021-2022
"63Alex MeretNapoli, 27, GK",6.87,Serie A,2021-2022
"64Guglielmo VicarioEmpoli, 28, GK",6.87,Serie A,2021-2022
"65Lukasz SkorupskiBologna, 33, GK",6.86,Serie A,2021-2022
"66Pierre KaluluAC Milan, 24, D(CR)",6.86,Serie A,2021-2022
"67Etrit BerishaTorino, 35, GK",6.86,Serie A,2021-2022
"68Junior MessiasAC Milan, 33, M(CR),FW",6.86,Serie A,2021-2022
"69Mario PasalicAtalanta, 30, M(CLR),FW",6.86,Serie A,2021-2022
"70Dries MertensNapoli, 37, AM(CLR),FW",6.86,Serie A,2021-2022
"71Marko ArnautovicBologna, 35, AM(CLR),FW",6.85,Serie A,2021-2022
"72Hirving LozanoNapoli, 29, AM(LR),FW",6.85,Serie A,2021-2022
"73Sasa LukicTorino, 28, M(C)",6.85,Serie A,2021-2022
"74Dusan VlahovicJuventus, 25, FW",6.85,Serie A,2021-2022
"75BetoUdinese, 27, FW",6.84,Serie A,2021-2022
"76Adrien TamezeVerona, 31, D(C),M(C)",6.84,Serie A,2021-2022
"77Jerdy SchoutenBologna, 28, D(C),DMC",6.84,Serie A,2021-2022
"78Josip IlicicAtalanta, 37, AM(CLR),FW",6.84,Serie A,2021-2022
"79Álvaro MorataJuventus, 32, AM(L),FW",6.83,Serie A,2021-2022
"80Nicolás DomínguezBologna, 26, M(CLR)",6.83,Serie A,2021-2022
"81Amir RrahmaniNapoli, 30, D(CL)",6.83,Serie A,2021-2022
"82Adrian SemperGenoa, 27, GK",6.83,Serie A,2021-2022
"83Zlatan IbrahimovicAC Milan, 43, FW",6.82,Serie A,2021-2022
"84Gianluca ScamaccaSassuolo, 26, FW",6.82,Serie A,2021-2022
"85David OspinaNapoli, 36, GK",6.82,Serie A,2021-2022
"86Teun KoopmeinersAtalanta, 26, D(C),M(C)",6.82,Serie A,2021-2022
"87ÉdersonSalernitana, 25, M(C)",6.82,Serie A,2021-2022
"88Riccardo StivanelloBologna, 20, Defender",6.82,Serie A,2021-2022
"89Adrien RabiotJuventus, 29, M(CL)",6.82,Serie A,2021-2022
"90Milan SkriniarInter, 30, D(C)",6.82,Serie A,2021-2022
"91Denzel DumfriesInter, 28, D(R),M(R)",6.81,Serie A,2021-2022
"92Jordan VeretoutRoma, 31, M(C)",6.81,Serie A,2021-2022
"93Manuel LocatelliJuventus, 27, M(C)",6.81,Serie A,2021-2022
"94Wilfried SingoTorino, 24, D(CR),M(R)",6.8,Serie A,2021-2022
"95Simone BastoniSpezia, 28, D(L),DMC,M(L)",6.8,Serie A,2021-2022
"96Szymon ZurkowskiEmpoli, 27, AM(C)",6.8,Serie A,2021-2022
"97Giorgio AltareCagliari, 26, D(C)",6.8,Serie A,2021-2022
"98SamirUdinese, 30, D(CL)",6.8,Serie A,2021-2022
"99IbañezRoma, 26, D(C)",6.8,Serie A,2021-2022
"100Destiny UdogieUdinese, 22, D(L),M(L)",6.8,Serie A,2021-2022
"101Milan BadeljGenoa, 35, M(C)",6.79,Serie A,2021-2022
"102Sérgio OliveiraRoma, 32, DMC",6.79,Serie A,2021-2022
"103Samir HandanovicInter, 40, GK",6.79,Serie A,2021-2022
"104Petar StojanovicEmpoli, 29, D(R),M(R)",6.79,Serie A,2021-2022
"105Ismaël BennacerAC Milan, 27, M(C)",6.78,Serie A,2021-2022
"106Morten FrendrupGenoa, 23, D(R),DMC",6.78,Serie A,2021-2022
"107Marten de RoonAtalanta, 33, D(C),DMC",6.78,Serie A,2021-2022
"108Davide FaraoniVerona, 33, D(R),M(R)",6.77,Serie A,2021-2022
"109João PedroCagliari, 32, AM(CLR),FW",6.77,Serie A,2021-2022
"110Josip BrekaloTorino, 26, AM(CLR),FW",6.77,Serie A,2021-2022
"111Davide FrattesiSassuolo, 25, DMC",6.77,Serie A,2021-2022
"112Federico DimarcoInter, 27, D(CL),M(L)",6.77,Serie A,2021-2022
"113Ivan ProvedelSpezia, 30, GK",6.76,Serie A,2021-2022
"114Maxime LopezSassuolo, 27, M(CR)",6.76,Serie A,2021-2022
"115Pablo MaríUdinese, 31, D(C)",6.76,Serie A,2021-2022
"116Cristiano BiraghiFiorentina, 32, D(CL),M(L)",6.76,Serie A,2021-2022
"117Merih DemiralAtalanta, 26, D(C)",6.75,Serie A,2021-2022
"118Giacomo BonaventuraFiorentina, 35, M(CLR)",6.75,Serie A,2021-2022
"119Musa BarrowBologna, 26, AM(CL),FW",6.75,Serie A,2021-2022
"120Nikola MilenkovicFiorentina, 27, D(CR)",6.75,Serie A,2021-2022
"121Giacomo RaspadoriSassuolo, 25, AM(CL),FW",6.75,Serie A,2021-2022
"122Emil BohinenSalernitana, 25, DMC",6.75,Serie A,2021-2022
"123Chris SmallingRoma, 35, D(CR)",6.74,Serie A,2021-2022
"124Alessio RomagnoliAC Milan, 30, D(CL)",6.74,Serie A,2021-2022
"125Giorgio ChielliniJuventus, 40, D(C)",6.74,Serie A,2021-2022
"126Andrea PinamontiEmpoli, 25, FW",6.74,Serie A,2021-2022
"127Francesco AcerbiLazio, 37, D(C)",6.73,Serie A,2021-2022
"128Mattia BaniGenoa, 31, D(C)",6.73,Serie A,2021-2022
"129Domenico CriscitoGenoa, 38, D(CL),M(L)",6.73,Serie A,2021-2022
"130Rafael TolóiAtalanta, 34, D(C)",6.73,Serie A,2021-2022
"131Nicolò RovellaGenoa, 23, DMC",6.73,Serie A,2021-2022
"132Wojciech SzczesnyJuventus, 34, GK",6.73,Serie A,2021-2022
"133Lucas Martínez QuartaFiorentina, 28, D(C)",6.73,Serie A,2021-2022
"134Ethan AmpaduVenezia, 24, D(C),DMC",6.73,Serie A,2021-2022
"135Weston McKennieJuventus, 26, D(CR),M(CLR)",6.73,Serie A,2021-2022
"136Stefan de VrijInter, 33, D(C)",6.73,Serie A,2021-2022
"137Georgios KyriakopoulosSassuolo, 29, D(L),M(L)",6.73,Serie A,2021-2022
"138Alberto GrassiCagliari, 29, DMC",6.73,Serie A,2021-2022
"139Stanislav LobotkaNapoli, 30, DMC",6.73,Serie A,2021-2022
"140Darko LazovicVerona, 34, M(CLR)",6.72,Serie A,2021-2022
"141Filip DjuricicSassuolo, 33, AM(CLR),FW",6.72,Serie A,2021-2022
"142Mërgim VojvodaTorino, 30, D(CR),M(LR)",6.72,Serie A,2021-2022
"143Remo FreulerAtalanta, 32, DMC",6.71,Serie A,2021-2022
"144Johan VásquezGenoa, 26, D(CL)",6.71,Serie A,2021-2022
"145Piotr ZielinskiNapoli, 30, M(CLR)",6.71,Serie A,2021-2022
"146Fernando ForestieriUdinese, 35, AM(CL),FW",6.71,Serie A,2021-2022
"147Andrea BelottiTorino, 31, FW",6.71,Serie A,2021-2022
"148Manolo GabbiadiniSampdoria, 33, AM(CLR),FW",6.71,Serie A,2021-2022
"149Sebastiano LupertoEmpoli, 28, D(CL)",6.71,Serie A,2021-2022
"150Boris RadunovicCagliari, 28, GK",6.7,Serie A,2021-2022
"151Leonardo BonucciJuventus, 37, D(C)",6.7,Serie A,2021-2022
"152Daniele VerdeSpezia, 28, AM(CLR),FW",6.7,Serie A,2021-2022
"153Joaquín CorreaInter, 30, AM(CL),FW",6.7,Serie A,2021-2022
"154Federico FazioSalernitana, 37, D(C)",6.7,Serie A,2021-2022
"155Aaron HickeyBologna, 22, D(LR),M(LR)",6.69,Serie A,2021-2022
"156Mikkel DamsgaardSampdoria, 24, AM(CL)",6.69,Serie A,2021-2022
"157WalaceUdinese, 29, DMC",6.69,Serie A,2021-2022
"158Jovane CabralLazio, 26, AM(CLR),FW",6.69,Serie A,2021-2022
"159Danilo D'AmbrosioInter, 36, D(CLR),M(LR)",6.69,Serie A,2021-2022
"160Tommaso PobegaTorino, 25, M(C)",6.69,Serie A,2021-2022
"161Nedim BajramiEmpoli, 25, AM(CLR)",6.68,Serie A,2021-2022
"162Alexis SaelemaekersAC Milan, 25, M(LR)",6.68,Serie A,2021-2022
"163Ales MatejuVenezia, 28, D(CLR)",6.68,Serie A,2021-2022
"164Mattia AramuVenezia, 29, AM(CR)",6.68,Serie A,2021-2022
"165Mattia VitiEmpoli, 23, D(CL)",6.68,Serie A,2021-2022
"166Nahuel MolinaUdinese, 26, D(R),M(R)",6.68,Serie A,2021-2022
"167Mohamed FaresGenoa, 29, D(L),M(L)",6.68,Serie A,2021-2022
"168Andrea RanocchiaInter, 37, D(C)",6.68,Serie A,2021-2022
"169Simone RomagnoliEmpoli, 35, D(C)",6.68,Serie A,2021-2022
"170Francesco CaputoSampdoria, 37, FW",6.68,Serie A,2021-2022
"171Ola AinaTorino, 28, D(CLR),M(LR)",6.68,Serie A,2021-2022
"172Bartosz BereszynskiSampdoria, 32, D(CLR),M(R)",6.67,Serie A,2021-2022
"173Nicolò ZanioloRoma, 25, AM(CLR),FW",6.67,Serie A,2021-2022
"174Lucas TorreiraFiorentina, 29, DMC",6.67,Serie A,2021-2022
"175Davide BiraschiGenoa, 30, D(CR),M(R)",6.67,Serie A,2021-2022
"176Riccardo OrsoliniBologna, 28, M(CR),FW",6.67,Serie A,2021-2022
"177Pasquale MazzocchiSalernitana, 29, D(LR),M(LR)",6.67,Serie A,2021-2022
"178Luigi SepeSalernitana, 33, GK",6.67,Serie A,2021-2022
"179Jakub KiwiorSpezia, 25, D(CL),DMC",6.66,Serie A,2021-2022
"180Emil AuderoSampdoria, 28, GK",6.66,Serie A,2021-2022
"181Morten ThorsbySampdoria, 28, M(CLR)",6.66,Serie A,2021-2022
"182Omar ColleySampdoria, 32, D(C)",6.66,Serie A,2021-2022
"183Nicola ZalewskiRoma, 23, D(L),M(LR)",6.66,Serie A,2021-2022
"184Luiz FelipeLazio, 27, D(C)",6.66,Serie A,2021-2022
"185Mattias SvanbergBologna, 26, M(CLR)",6.66,Serie A,2021-2022
"186Koray GünterVerona, 30, D(C)",6.66,Serie A,2021-2022
"187Mattia CaldaraVenezia, 30, D(C)",6.66,Serie A,2021-2022
"188Rodrigo BentancurJuventus, 27, M(C)",6.65,Serie A,2021-2022
"189Antonio SanabriaTorino, 28, FW",6.65,Serie A,2021-2022
"190Rodrigo BecãoUdinese, 29, D(C)",6.65,Serie A,2021-2022
"191Ivan IlicVerona, 23, M(C)",6.65,Serie A,2021-2022
"192Mamadou CoulibalySalernitana, 26, M(C)",6.64,Serie A,2021-2022
"193Francesco CaputoSassuolo, 37, FW",6.64,Serie A,2021-2022
"194Nahitan NándezCagliari, 29, D(R),M(CLR)",6.63,Serie A,2021-2022
"195Alessandro FlorenziAC Milan, 33, D(LR),M(CLR)",6.63,Serie A,2021-2022
"196Stefano SensiSampdoria, 29, AM(C)",6.63,Serie A,2021-2022
"197Bram NuytinckUdinese, 34, D(C)",6.63,Serie A,2021-2022
"198Silvan HeftiGenoa, 27, D(R),M(R)",6.63,Serie A,2021-2022
"199Davide ZappacostaAtalanta, 32, D(LR),M(LR)",6.63,Serie A,2021-2022
"200Brahim DíazAC Milan, 25, AM(CLR),FW",6.62,Serie A,2021-2022
"201Alexis SánchezInter, 36, M(CLR),FW",6.62,Serie A,2021-2022
"202Igor JulioFiorentina, 27, D(CL),M(L)",6.62,Serie A,2021-2022
"203Alex FerrariSampdoria, 30, D(CR)",6.62,Serie A,2021-2022
"204Matteo PessinaAtalanta, 27, M(CR)",6.62,Serie A,2021-2022
"205Koffi DjidjiTorino, 32, D(CL)",6.61,Serie A,2021-2022
"206Jérémie BogaSassuolo, 28, AM(CLR),FW",6.61,Serie A,2021-2022
"207Andrea ConsigliSassuolo, 38, GK",6.61,Serie A,2021-2022
"208Rolando MandragoraTorino, 27, DMC",6.61,Serie A,2021-2022
"209Arthur TheateBologna, 24, D(CL)",6.61,Serie A,2021-2022
"210Roberto SorianoBologna, 34, AM(CLR)",6.61,Serie A,2021-2022
"211Mattia De SciglioJuventus, 32, D(CLR),M(LR)",6.61,Serie A,2021-2022
"212Pawel DawidowiczVerona, 29, D(C)",6.6,Serie A,2021-2022
"213Pietro TerraccianoFiorentina, 34, GK",6.6,Serie A,2021-2022
"214Berat DjimsitiAtalanta, 31, D(C)",6.6,Serie A,2021-2022
"215Rui PatrícioRoma, 37, GK",6.6,Serie A,2021-2022
"216Rick KarsdorpRoma, 30, D(R),M(R)",6.59,Serie A,2021-2022
"217Luca PellegriniJuventus, 25, D(L),M(L)",6.59,Serie A,2021-2022
"218Aleksey MiranchukAtalanta, 29, M(CR),FW",6.59,Serie A,2021-2022
"219Gianluca ManciniRoma, 28, D(C),DMC",6.59,Serie A,2021-2022
"220Salvatore SiriguGenoa, 38, GK",6.59,Serie A,2021-2022
"221Simon KjærAC Milan, 35, D(C)",6.59,Serie A,2021-2022
"222Nicolò CasaleVerona, 27, D(C)",6.58,Serie A,2021-2022
"223Daniele PadelliUdinese, 39, GK",6.58,Serie A,2021-2022
"224Marco SportielloAtalanta, 32, GK",6.58,Serie A,2021-2022
"225Kevin AgudeloSpezia, 26, AM(CR),FW",6.58,Serie A,2021-2022
"226Adam MarusicLazio, 32, D(CLR),M(LR)",6.58,Serie A,2021-2022
"227Ricardo RodríguezTorino, 32, D(CL),M(L)",6.58,Serie A,2021-2022
"228Alessandro BuongiornoTorino, 25, D(C)",6.58,Serie A,2021-2022
"229Juan MussoAtalanta, 30, GK",6.58,Serie A,2021-2022
"230Matteo DarmianInter, 35, D(CLR),M(LR)",6.58,Serie A,2021-2022
"231Raoul BellanovaCagliari, 24, M(R)",6.58,Serie A,2021-2022
"232Alex SandroJuventus, 34, D(CL),M(L)",6.57,Serie A,2021-2022
"233Danilo CataldiLazio, 30, M(C)",6.57,Serie A,2021-2022
"234Federico BernardeschiJuventus, 31, M(CLR),FW",6.57,Serie A,2021-2022
"235Erick PulgarFiorentina, 31, DMC",6.57,Serie A,2021-2022
"236Jérémie BogaAtalanta, 28, AM(CLR),FW",6.57,Serie A,2021-2022
"237Dennis PraetTorino, 30, M(CR)",6.57,Serie A,2021-2022
"238Thomas HenryVenezia, 30, FW",6.57,Serie A,2021-2022
"239Samuele RicciEmpoli, 23, AM(C)",6.57,Serie A,2021-2022
"240Alessio CragnoCagliari, 30, GK",6.57,Serie A,2021-2022
"241Riccardo SaponaraFiorentina, 33, AM(CLR)",6.57,Serie A,2021-2022
"242Grigoris KastanosSalernitana, 27, M(CR)",6.57,Serie A,2021-2022
"243Matías ViñaRoma, 27, D(L),M(L)",6.57,Serie A,2021-2022
"244Matteo PolitanoNapoli, 31, AM(CLR),FW",6.56,Serie A,2021-2022
"245Jean-Victor MakengoUdinese, 26, M(CL)",6.56,Serie A,2021-2022
"246RogérioSassuolo, 27, D(L),M(L)",6.56,Serie A,2021-2022
"247Ainsley Maitland-NilesRoma, 27, D(LR),M(CLR)",6.56,Serie A,2021-2022
"248Ridgeciano HapsVenezia, 31, D(L),M(L)",6.56,Serie A,2021-2022
"249Denis ZakariaJuventus, 28, D(C),DMC",6.56,Serie A,2021-2022
"250Stephan El ShaarawyRoma, 32, M(CLR),FW",6.56,Serie A,2021-2022
"251Marash KumbullaRoma, 25, D(C)",6.56,Serie A,2021-2022
"252Armando IzzoTorino, 32, D(C)",6.56,Serie A,2021-2022
"253Kelvin AmianSpezia, 27, D(CLR),M(R)",6.56,Serie A,2021-2022
"254Andrea CambiasoGenoa, 24, D(LR),M(LR)",6.56,Serie A,2021-2022
"255Daniele RuganiJuventus, 30, D(C)",6.56,Serie A,2021-2022
"256Lorenzo De SilvestriBologna, 36, D(R),M(R)",6.55,Serie A,2021-2022
"257Marco SilvestriUdinese, 33, GK",6.55,Serie A,2021-2022
"258Thomas StrakoshaLazio, 29, GK",6.55,Serie A,2021-2022
"259Isaac SuccessUdinese, 29, AM(LR),FW",6.55,Serie A,2021-2022
"260Nehuén PérezUdinese, 24, D(C)",6.54,Serie A,2021-2022
"261David ZimaTorino, 24, D(C)",6.54,Serie A,2021-2022
"262Eljif ElmasNapoli, 25, M(CLR),FW",6.54,Serie A,2021-2022
"263Alessandro BerardiVerona, 34, Goalkeeper",6.54,Serie A,2021-2022
"264Diego GodínCagliari, 39, D(C)",6.54,Serie A,2021-2022
"265Rade KrunicAC Milan, 31, M(CL)",6.54,Serie A,2021-2022
"266Emmanuel GyasiSpezia, 31, M(CLR),FW",6.54,Serie A,2021-2022
"267Ciprian TatarusanuAC Milan, 39, GK",6.54,Serie A,2021-2022
"268Manolo PortanovaGenoa, 24, AM(CL)",6.53,Serie A,2021-2022
"269Matteo LovatoCagliari, 25, D(C)",6.53,Serie A,2021-2022
"270Niki MäenpääVenezia, 40, GK",6.53,Serie A,2021-2022
"271Arthur CabralFiorentina, 26, FW",6.53,Serie A,2021-2022
"272Gian Marco FerrariSassuolo, 32, D(C)",6.53,Serie A,2021-2022
"273Albin EkdalSampdoria, 35, M(C)",6.53,Serie A,2021-2022
"274Mattia DestroGenoa, 33, FW",6.53,Serie A,2021-2022
"275Roberto PereyraUdinese, 34, M(CLR),FW",6.53,Serie A,2021-2022
"276Antonio VaccaVenezia, 34, M(C)",6.53,Serie A,2021-2022
"277Maya YoshidaSampdoria, 36, D(CR)",6.53,Serie A,2021-2022
"278Martin ErlicSpezia, 27, D(C)",6.53,Serie A,2021-2022
"279Gaetano CastrovilliFiorentina, 28, M(CL)",6.52,Serie A,2021-2022
"280Adrien SilvaSampdoria, 35, M(C)",6.52,Serie A,2021-2022
"281Miguel VelosoVerona, 38, M(C)",6.52,Serie A,2021-2022
"282Gary MedelBologna, 37, D(C),DMC",6.52,Serie A,2021-2022
"283Aimar SherSpezia, 22, Midfielder",6.52,Serie A,2021-2022
"284Fabiano ParisiEmpoli, 24, D(LR)",6.52,Serie A,2021-2022
"285Elseid HysajLazio, 31, D(LR),M(R)",6.52,Serie A,2021-2022
"286Manuel LazzariLazio, 31, D(R),M(R)",6.51,Serie A,2021-2022
"287Nikola MaksimovicGenoa, 33, D(CR),M(R)",6.51,Serie A,2021-2022
"288Petko HristovSpezia, 25, D(C)",6.51,Serie A,2021-2022
"289Felipe CaicedoGenoa, 36, FW",6.51,Serie A,2021-2022
"290Juan JesusNapoli, 33, D(CL)",6.51,Serie A,2021-2022
"291Jacopo DeziVenezia, 33, Midfielder",6.51,Serie A,2021-2022
"292Tolgay ArslanUdinese, 34, M(C)",6.51,Serie A,2021-2022
"293Razvan MarinCagliari, 28, M(C)",6.5,Serie A,2021-2022
"294Adama SoumaoroBologna, 32, D(CR)",6.5,Serie A,2021-2022
"295Diego CoppolaVerona, 21, D(C)",6.5,Serie A,2021-2022
"296Gianluca BusioVenezia, 22, M(C)",6.49,Serie A,2021-2022
"297Lorenzo TonelliEmpoli, 35, D(C)",6.49,Serie A,2021-2022
"298Lucas LeivaLazio, 38, D(C),M(C)",6.49,Serie A,2021-2022
"299Tommaso AugelloSampdoria, 30, D(L),M(L)",6.49,Serie A,2021-2022
"300Sofian KiyineVenezia, 27, M(CL)",6.49,Serie A,2021-2022
"301David OkerekeVenezia, 27, AM(CLR),FW",6.49,Serie A,2021-2022
"302Nicolas HaasEmpoli, 29, DMC",6.49,Serie A,2021-2022
"303Lorenzo MontipòVerona, 28, GK",6.49,Serie A,2021-2022
"304Marko PjacaTorino, 29, AM(CLR),FW",6.48,Serie A,2021-2022
"305Alessandro DeiolaCagliari, 29, DMC",6.48,Serie A,2021-2022
"306Lazar SamardzicUdinese, 22, AM(C)",6.48,Serie A,2021-2022
"307Leonardo PavolettiCagliari, 36, FW",6.48,Serie A,2021-2022
"308ArthurJuventus, 28, DMC",6.48,Serie A,2021-2022
"309Cristian AnsaldiTorino, 38, D(CLR),M(CLR)",6.48,Serie A,2021-2022
"310Ignacio PussettoUdinese, 29, AM(CLR),FW",6.48,Serie A,2021-2022
"311Bartlomiej DragowskiFiorentina, 27, GK",6.48,Serie A,2021-2022
"312Tomás RincónSampdoria, 37, M(CR)",6.48,Serie A,2021-2022
"313Pietro CeccaroniVenezia, 29, D(C)",6.47,Serie A,2021-2022
"314Arkadiusz RecaSpezia, 29, D(L),M(L)",6.47,Serie A,2021-2022
"315Roberto GagliardiniInter, 30, DMC",6.47,Serie A,2021-2022
"316Ante RebicAC Milan, 31, AM(CLR),FW",6.47,Serie A,2021-2022
"317Lassana CoulibalySalernitana, 28, M(CL)",6.47,Serie A,2021-2022
"318Riccardo SottilFiorentina, 25, AM(LR)",6.47,Serie A,2021-2022
"319Federico BonazzoliSalernitana, 27, AM(C),FW",6.47,Serie A,2021-2022
"320Dimitrije KamenovicLazio, 24, Defender",6.47,Serie A,2021-2022
"321Vid BelecSalernitana, 34, GK",6.47,Serie A,2021-2022
"322Cristian MolinaroVenezia, 41, D(L),M(L)",6.47,Serie A,2021-2022
"323Rey ManajSpezia, 27, FW",6.47,Serie A,2021-2022
"324Giuseppe PezzellaAtalanta, 27, D(L),M(L)",6.46,Serie A,2021-2022
"325Kevin BonifaziBologna, 28, D(C)",6.46,Serie A,2021-2022
"326Samuele RicciTorino, 23, AM(C)",6.46,Serie A,2021-2022
"327Giulio MaggioreSpezia, 26, M(C)",6.46,Serie A,2021-2022
"328Norbert GyömbérSalernitana, 32, D(CR),DMC",6.46,Serie A,2021-2022
"329Cristian VolpatoRoma, 21, Midfielder",6.46,Serie A,2021-2022
"330Matteo LovatoAtalanta, 25, D(C)",6.46,Serie A,2021-2022
"331Riccardo GaglioloSalernitana, 34, D(CL)",6.46,Serie A,2021-2022
"332Salvador FerrerSpezia, 27, D(R)",6.45,Serie A,2021-2022
"333Ivan RadovanovicSalernitana, 36, D(C),DMC",6.45,Serie A,2021-2022
"334Federico Di FrancescoEmpoli, 30, M(LR),FW",6.45,Serie A,2021-2022
"335Leo ØstigårdGenoa, 25, D(C)",6.45,Serie A,2021-2022
"336Luca CeppitelliCagliari, 35, D(C)",6.44,Serie A,2021-2022
"337Hans HateboerAtalanta, 31, D(CR),M(R)",6.44,Serie A,2021-2022
"338Stefan StrandbergSalernitana, 34, D(C),DMC",6.44,Serie A,2021-2022
"339Matteo GabbiaAC Milan, 25, D(C)",6.44,Serie A,2021-2022
"340Dejan KulusevskiJuventus, 24, AM(CR),FW",6.43,Serie A,2021-2022
"341Krzysztof PiatekFiorentina, 29, FW",6.43,Serie A,2021-2022
"342Michaël CuisanceVenezia, 25, M(CR)",6.43,Serie A,2021-2022
"343Nicola SansoneBologna, 33, AM(LR),FW",6.43,Serie A,2021-2022
"344Konstantinos ManolasNapoli, 33, D(C)",6.43,Serie A,2021-2022
"345Nicolò BertolaSpezia, 21, Defender",6.43,Serie A,2021-2022
"346Takehiro TomiyasuBologna, 26, D(CLR)",6.43,Serie A,2021-2022
"347Joakim MæhleAtalanta, 27, D(LR),M(LR)",6.43,Serie A,2021-2022
"348Kristjan AsllaniEmpoli, 22, DMC",6.43,Serie A,2021-2022
"349Simone VerdiTorino, 32, AM(CLR),FW",6.43,Serie A,2021-2022
"350Alfred DuncanFiorentina, 31, DMC",6.43,Serie A,2021-2022
"351Luca RanieriSalernitana, 25, D(CL),M(L)",6.43,Serie A,2021-2022
"352DalbertCagliari, 31, D(L),DMC,M(L)",6.42,Serie A,2021-2022
"353Dimitrios NikolaouSpezia, 26, D(CL)",6.42,Serie A,2021-2022
"354Marco ModoloVenezia, 35, Defender",6.42,Serie A,2021-2022
"355Denso KasiusBologna, 22, D(R),M(R)",6.42,Serie A,2021-2022
"356Paolo FaragòCagliari, 32, D(R),DMC,M(R)",6.42,Serie A,2021-2022
"357Giangiacomo MagnaniSampdoria, 29, D(C)",6.42,Serie A,2021-2022
"358Giorgio ScalviniAtalanta, 21, D(C)",6.42,Serie A,2021-2022
"359Mert MüldürSassuolo, 25, D(LR)",6.41,Serie A,2021-2022
"360Arturo VidalInter, 37, M(CR)",6.41,Serie A,2021-2022
"361Davide MarfellaNapoli, 25, Goalkeeper",6.41,Serie A,2021-2022
"362Cedric GondoSalernitana, 28, FW",6.41,Serie A,2021-2022
"363Nadiem AmiriGenoa, 28, M(CLR)",6.41,Serie A,2021-2022
"364Jeremy ToljanSassuolo, 30, D(LR),M(LR)",6.41,Serie A,2021-2022
"365Fodé Ballo-TouréAC Milan, 28, D(L),M(L)",6.41,Serie A,2021-2022
"366Zinho VanheusdenGenoa, 25, D(C)",6.41,Serie A,2021-2022
"367Mattia PerinJuventus, 32, GK",6.41,Serie A,2021-2022
"368Luigi SameleSassuolo, 22, Forward",6.4,Serie A,2021-2022
"369Gastón PereiroCagliari, 29, AM(CLR),FW",6.4,Serie A,2021-2022
"370Adam OunasNapoli, 28, AM(CLR),FW",6.4,Serie A,2021-2022
"371Charalampos LykogiannisCagliari, 31, D(CL),M(L)",6.4,Serie A,2021-2022
"372Liam HendersonEmpoli, 28, AM(C)",6.4,Serie A,2021-2022
"373Filippo BandinelliEmpoli, 29, M(C)",6.39,Serie A,2021-2022
"374Federico CeccheriniVerona, 32, D(C)",6.39,Serie A,2021-2022
"375Kelvin YeboahGenoa, 24, FW",6.39,Serie A,2021-2022
"376Edoardo GoldanigaCagliari, 31, D(CR)",6.39,Serie A,2021-2022
"377Carles PérezRoma, 27, M(CR),FW",6.39,Serie A,2021-2022
"378Daniele BaselliCagliari, 32, M(C)",6.38,Serie A,2021-2022
"379Francesco RossiAtalanta, 33, Goalkeeper",6.38,Serie A,2021-2022
"380Vlad ChirichesSassuolo, 35, D(CR)",6.38,Serie A,2021-2022
"381Moustapha CisseAtalanta, 21, Forward",6.38,Serie A,2021-2022
"382Samu CastillejoAC Milan, 30, AM(CLR),FW",6.38,Serie A,2021-2022
"383Domen CrnigojVenezia, 29, AM(CR)",6.37,Serie A,2021-2022
"384Diego DemmeNapoli, 33, DMC",6.37,Serie A,2021-2022
"385Adam ObertCagliari, 22, D(CL)",6.37,Serie A,2021-2022
"386Giacomo SatalinoSassuolo, 25, Goalkeeper",6.37,Serie A,2021-2022
"387Sebastian WalukiewiczCagliari, 24, D(C)",6.37,Serie A,2021-2022
"388Andrea CarboniCagliari, 24, D(CL)",6.37,Serie A,2021-2022
"389Mehdi BourabiaSpezia, 33, M(C)",6.37,Serie A,2021-2022
"390Jonathan IkonéFiorentina, 26, AM(CLR),FW",6.36,Serie A,2021-2022
"391Nadir ZorteaSalernitana, 25, D(R),M(LR)",6.36,Serie A,2021-2022
"392PatricLazio, 31, D(CR),M(R)",6.36,Serie A,2021-2022
